,uid,scenario,physical,document,witness,character
405,AD5XOLO965T04,27,clear_in,clear_in,none,none
406,AD5XOLO965T04,10,clear_in,clear_in,clear_in,clear_in
407,AD5XOLO965T04,23,none,clear_in,none,none
408,AD5XOLO965T04,2,clear_in,clear_in,clear_in,none
409,AD5XOLO965T04,9,clear_in,clear_in,none,clear_in
410,AD5XOLO965T04,16,clear_in,none,clear_in,clear_in
411,AD5XOLO965T04,20,clear_in,none,none,clear_in
412,AD5XOLO965T04,12,none,clear_in,clear_in,clear_in
413,AD5XOLO965T04,1,none,clear_in,none,clear_in
414,AD5XOLO965T04,8,none,none,clear_in,none
415,AD5XOLO965T04,11,none,none,clear_in,clear_in
416,AD5XOLO965T04,5,clear_in,none,clear_in,none
417,AD5XOLO965T04,28,clear_in,none,none,clear_in
418,AD5XOLO965T04,25,clear_in,none,clear_in,none
419,AD5XOLO965T04,26,none,clear_in,none,none
420,AD5XOLO965T04,18,none,clear_in,clear_in,none
421,AD5XOLO965T04,21,clear_in,clear_in,clear_in,clear_in
422,AD5XOLO965T04,22,clear_in,none,clear_in,clear_in
423,AD5XOLO965T04,30,clear_in,none,none,none
424,AD5XOLO965T04,24,clear_in,clear_in,clear_in,none
425,AD5XOLO965T04,3,none,none,clear_in,none
426,AD5XOLO965T04,6,clear_in,clear_in,none,none
427,AD5XOLO965T04,19,none,clear_in,clear_in,clear_in
428,AD5XOLO965T04,14,none,none,clear_in,clear_in
429,AD5XOLO965T04,7,none,clear_in,none,clear_in
430,AD5XOLO965T04,17,clear_in,clear_in,none,clear_in
431,AD5XOLO965T04,13,none,none,clear_in,clear_in
432,AD5XOLO965T04,31,clear_in,none,none,clear_in
433,AD5XOLO965T04,29,none,none,clear_in,none
434,AD65XH6H5ES2Z,3,none,none,clear_in,clear_in
435,AD65XH6H5ES2Z,13,clear_in,none,clear_in,clear_in
436,AD65XH6H5ES2Z,7,none,clear_in,none,clear_in
437,AD65XH6H5ES2Z,22,clear_in,clear_in,none,none
438,AD65XH6H5ES2Z,10,clear_in,none,none,none
439,AD65XH6H5ES2Z,5,clear_in,none,clear_in,none
440,AD65XH6H5ES2Z,21,clear_in,clear_in,none,clear_in
441,AD65XH6H5ES2Z,20,clear_in,clear_in,clear_in,clear_in
442,AD65XH6H5ES2Z,17,none,clear_in,clear_in,none
443,AD65XH6H5ES2Z,18,none,none,clear_in,none
444,AD65XH6H5ES2Z,26,clear_in,none,none,clear_in
445,AD65XH6H5ES2Z,2,clear_in,clear_in,clear_in,none
446,AD65XH6H5ES2Z,24,none,clear_in,none,none
447,AD65XH6H5ES2Z,31,none,clear_in,clear_in,clear_in
448,AD65XH6H5ES2Z,12,none,clear_in,clear_in,none
449,AD65XH6H5ES2Z,6,clear_in,none,none,none
450,AD65XH6H5ES2Z,25,clear_in,none,clear_in,none
451,AD65XH6H5ES2Z,30,clear_in,none,clear_in,clear_in
452,AD65XH6H5ES2Z,8,clear_in,none,none,clear_in
453,AD65XH6H5ES2Z,15,clear_in,clear_in,none,none
454,AD65XH6H5ES2Z,4,none,none,clear_in,clear_in
455,AD65XH6H5ES2Z,27,none,clear_in,none,clear_in
456,AD65XH6H5ES2Z,14,clear_in,clear_in,clear_in,none
457,AD65XH6H5ES2Z,11,none,clear_in,clear_in,clear_in
458,AD65XH6H5ES2Z,16,none,none,clear_in,none
459,AD65XH6H5ES2Z,28,none,clear_in,none,none
460,AD65XH6H5ES2Z,19,clear_in,clear_in,none,clear_in
461,AD65XH6H5ES2Z,23,clear_in,clear_in,clear_in,clear_in
462,AD65XH6H5ES2Z,29,clear_in,clear_in,clear_in,none
463,AD65XH6H5ES2Z,1,clear_in,none,clear_in,none
464,AD65XH6H5ES2Z,9,none,clear_in,clear_in,none
465,A3PJ4WKS6GY5LH,22,ambiguous,none,clear_in,clear_ex
466,A3PJ4WKS6GY5LH,9,clear_in,clear_ex,none,clear_in
467,A3PJ4WKS6GY5LH,24,clear_in,clear_ex,clear_ex,clear_in
468,A3PJ4WKS6GY5LH,28,none,none,clear_in,clear_ex
469,A3PJ4WKS6GY5LH,12,clear_in,clear_ex,clear_in,clear_in
470,A3PJ4WKS6GY5LH,15,clear_in,none,clear_in,clear_in
471,A3PJ4WKS6GY5LH,1,clear_in,none,clear_in,clear_ex
472,A3PJ4WKS6GY5LH,5,none,clear_in,ambiguous,clear_ex
473,A3PJ4WKS6GY5LH,6,ambiguous,clear_ex,clear_in,clear_ex
474,A3PJ4WKS6GY5LH,31,clear_in,ambiguous,clear_in,none
475,A3PJ4WKS6GY5LH,16,clear_ex,clear_in,none,clear_in
476,A3PJ4WKS6GY5LH,17,clear_in,none,ambiguous,none
477,A3PJ4WKS6GY5LH,25,clear_in,clear_ex,ambiguous,clear_ex
478,A3PJ4WKS6GY5LH,10,clear_ex,clear_in,clear_in,none
479,A3PJ4WKS6GY5LH,27,clear_in,clear_in,ambiguous,none
480,A3PJ4WKS6GY5LH,20,clear_in,clear_in,ambiguous,clear_in
481,A3PJ4WKS6GY5LH,8,none,clear_in,none,clear_in
482,A3PJ4WKS6GY5LH,30,ambiguous,clear_in,ambiguous,clear_in
483,A3PJ4WKS6GY5LH,26,clear_ex,clear_in,ambiguous,none
484,A3PJ4WKS6GY5LH,7,ambiguous,ambiguous,clear_in,clear_in
485,A3PJ4WKS6GY5LH,19,ambiguous,none,clear_in,none
486,A3PJ4WKS6GY5LH,21,none,clear_in,clear_in,none
487,A3PJ4WKS6GY5LH,14,clear_ex,clear_in,none,none
488,A3PJ4WKS6GY5LH,2,none,clear_in,clear_in,clear_in
489,A3PJ4WKS6GY5LH,3,clear_in,none,clear_in,none
490,A3PJ4WKS6GY5LH,4,clear_in,ambiguous,clear_ex,none
491,A3PJ4WKS6GY5LH,29,clear_in,clear_in,none,clear_ex
492,A3PJ4WKS6GY5LH,11,clear_in,clear_ex,ambiguous,clear_in
493,A3PJ4WKS6GY5LH,23,ambiguous,ambiguous,clear_in,none
494,A3PJ4WKS6GY5LH,18,ambiguous,clear_in,clear_ex,clear_ex
495,A3PJ4WKS6GY5LH,13,none,none,clear_in,none
496,A3W03WEOEDEF0L,29,clear_in,ambiguous,none,clear_in
497,A3W03WEOEDEF0L,26,none,ambiguous,clear_in,none
498,A3W03WEOEDEF0L,5,ambiguous,none,clear_in,clear_in
499,A3W03WEOEDEF0L,20,clear_ex,clear_in,clear_in,none
500,A3W03WEOEDEF0L,11,none,clear_in,none,none
501,A3W03WEOEDEF0L,21,clear_in,clear_ex,clear_ex,clear_in
502,A3W03WEOEDEF0L,31,none,ambiguous,clear_in,clear_in
503,A3W03WEOEDEF0L,17,ambiguous,clear_in,clear_ex,clear_ex
504,A3W03WEOEDEF0L,1,clear_ex,clear_in,ambiguous,clear_in
505,A3W03WEOEDEF0L,13,clear_in,ambiguous,clear_ex,clear_ex
506,A3W03WEOEDEF0L,14,none,clear_in,ambiguous,clear_in
507,A3W03WEOEDEF0L,2,ambiguous,clear_in,none,clear_ex
508,A3W03WEOEDEF0L,27,clear_in,clear_in,clear_in,clear_ex
509,A3W03WEOEDEF0L,28,ambiguous,ambiguous,clear_in,none
510,A3W03WEOEDEF0L,22,ambiguous,clear_in,clear_ex,none
511,A3W03WEOEDEF0L,23,clear_in,ambiguous,none,clear_ex
512,A3W03WEOEDEF0L,4,ambiguous,clear_ex,clear_in,clear_in
513,A3W03WEOEDEF0L,12,none,clear_in,clear_in,clear_ex
514,A3W03WEOEDEF0L,9,clear_in,clear_ex,clear_in,clear_ex
515,A3W03WEOEDEF0L,10,clear_in,clear_ex,ambiguous,none
516,A3W03WEOEDEF0L,3,clear_in,ambiguous,ambiguous,clear_in
517,A3W03WEOEDEF0L,24,clear_in,clear_in,none,clear_in
518,A3W03WEOEDEF0L,7,clear_ex,ambiguous,clear_in,clear_ex
519,A3W03WEOEDEF0L,8,clear_ex,clear_in,ambiguous,clear_ex
520,A3W03WEOEDEF0L,6,none,clear_in,clear_ex,none
521,A3W03WEOEDEF0L,16,clear_in,clear_ex,ambiguous,clear_ex
522,A3W03WEOEDEF0L,30,clear_in,clear_in,ambiguous,clear_in
523,A3W03WEOEDEF0L,18,none,clear_in,clear_in,none
524,A3W03WEOEDEF0L,25,ambiguous,ambiguous,clear_in,clear_ex
525,A3W03WEOEDEF0L,15,clear_in,clear_in,none,clear_ex
526,A3W03WEOEDEF0L,19,none,clear_in,ambiguous,clear_ex
527,AY0ONNUWEGXH5,16,none,clear_in,clear_in,clear_in
528,AY0ONNUWEGXH5,28,none,none,clear_in,none
529,AY0ONNUWEGXH5,23,clear_in,none,clear_in,none
530,AY0ONNUWEGXH5,11,none,clear_in,clear_in,none
531,AY0ONNUWEGXH5,17,clear_in,clear_in,clear_in,none
532,AY0ONNUWEGXH5,26,clear_in,none,none,clear_in
533,AY0ONNUWEGXH5,31,none,clear_in,none,clear_in
534,AY0ONNUWEGXH5,21,none,none,clear_in,clear_in
535,AY0ONNUWEGXH5,18,none,clear_in,none,none
536,AY0ONNUWEGXH5,14,clear_in,clear_in,none,none
537,AY0ONNUWEGXH5,20,clear_in,none,clear_in,clear_in
538,AY0ONNUWEGXH5,6,clear_in,clear_in,clear_in,clear_in
539,AY0ONNUWEGXH5,22,clear_in,clear_in,none,clear_in
540,AY0ONNUWEGXH5,15,clear_in,none,none,none
541,AY0ONNUWEGXH5,27,clear_in,clear_in,clear_in,clear_in
542,AY0ONNUWEGXH5,29,clear_in,none,none,clear_in
543,AY0ONNUWEGXH5,3,none,clear_in,none,none
544,AY0ONNUWEGXH5,13,none,clear_in,clear_in,none
545,AY0ONNUWEGXH5,30,clear_in,none,none,none
546,AY0ONNUWEGXH5,25,none,clear_in,clear_in,clear_in
547,AY0ONNUWEGXH5,9,clear_in,clear_in,clear_in,none
548,AY0ONNUWEGXH5,7,none,none,clear_in,clear_in
549,AY0ONNUWEGXH5,1,none,none,clear_in,none
550,AY0ONNUWEGXH5,10,clear_in,none,clear_in,clear_in
551,AY0ONNUWEGXH5,2,clear_in,clear_in,none,clear_in
552,AY0ONNUWEGXH5,19,none,clear_in,none,clear_in
553,AY0ONNUWEGXH5,12,clear_in,none,clear_in,none
554,AY0ONNUWEGXH5,4,clear_in,clear_in,none,none
555,AY0ONNUWEGXH5,5,clear_in,none,clear_in,none
556,AY0ONNUWEGXH5,24,clear_in,clear_in,none,clear_in
557,AY0ONNUWEGXH5,8,clear_in,clear_in,clear_in,none
558,A345402V11J2GH,2,clear_in,clear_in,none,clear_in
559,A345402V11J2GH,13,none,clear_in,none,none
560,A345402V11J2GH,27,clear_in,none,none,none
561,A345402V11J2GH,14,clear_in,none,none,clear_in
562,A345402V11J2GH,4,clear_in,none,clear_in,none
563,A345402V11J2GH,7,clear_in,none,clear_in,clear_in
564,A345402V11J2GH,6,none,clear_in,none,clear_in
565,A345402V11J2GH,9,none,clear_in,clear_in,clear_in
566,A345402V11J2GH,30,clear_in,clear_in,clear_in,clear_in
567,A345402V11J2GH,28,clear_in,clear_in,none,none
568,A345402V11J2GH,21,none,none,clear_in,none
569,A345402V11J2GH,11,none,none,clear_in,clear_in
570,A345402V11J2GH,8,clear_in,clear_in,clear_in,none
571,A345402V11J2GH,23,none,clear_in,clear_in,none
572,A345402V11J2GH,29,clear_in,clear_in,clear_in,none
573,A345402V11J2GH,18,clear_in,none,none,clear_in
574,A345402V11J2GH,26,clear_in,clear_in,none,clear_in
575,A345402V11J2GH,25,clear_in,none,clear_in,none
576,A345402V11J2GH,5,clear_in,none,clear_in,clear_in
577,A345402V11J2GH,16,none,none,clear_in,none
578,A345402V11J2GH,12,none,none,clear_in,clear_in
579,A345402V11J2GH,1,clear_in,clear_in,clear_in,clear_in
580,A345402V11J2GH,22,none,clear_in,none,clear_in
581,A345402V11J2GH,3,clear_in,none,none,none
582,A345402V11J2GH,31,clear_in,clear_in,none,none
583,A345402V11J2GH,24,none,clear_in,clear_in,none
584,A345402V11J2GH,17,none,clear_in,clear_in,clear_in
585,A345402V11J2GH,20,none,clear_in,none,none
586,A345402V11J2GH,19,none,none,clear_in,clear_in
587,A345402V11J2GH,15,clear_in,clear_in,clear_in,clear_in
588,A345402V11J2GH,10,none,clear_in,clear_in,none
589,A3EC13QK58RKRN,25,none,none,clear_in,clear_in
590,A3EC13QK58RKRN,16,clear_in,clear_in,none,none
591,A3EC13QK58RKRN,4,clear_in,none,none,clear_in
592,A3EC13QK58RKRN,21,clear_in,none,none,none
593,A3EC13QK58RKRN,11,none,clear_in,none,clear_in
594,A3EC13QK58RKRN,29,none,clear_in,clear_in,none
595,A3EC13QK58RKRN,31,clear_in,clear_in,clear_in,clear_in
596,A3EC13QK58RKRN,7,clear_in,clear_in,clear_in,none
597,A3EC13QK58RKRN,23,none,clear_in,clear_in,clear_in
598,A3EC13QK58RKRN,19,clear_in,none,clear_in,clear_in
599,A3EC13QK58RKRN,14,clear_in,clear_in,none,clear_in
600,A3EC13QK58RKRN,8,clear_in,none,clear_in,none
601,A3EC13QK58RKRN,12,none,none,clear_in,none
602,A3EC13QK58RKRN,5,none,clear_in,none,none
603,A3EC13QK58RKRN,28,none,none,clear_in,clear_in
604,A3EC13QK58RKRN,22,clear_in,none,clear_in,clear_in
605,A3EC13QK58RKRN,27,clear_in,clear_in,none,clear_in
606,A3EC13QK58RKRN,6,clear_in,clear_in,clear_in,clear_in
607,A3EC13QK58RKRN,3,none,clear_in,clear_in,clear_in
608,A3EC13QK58RKRN,10,none,clear_in,none,none
609,A3EC13QK58RKRN,17,none,clear_in,clear_in,none
610,A3EC13QK58RKRN,20,none,clear_in,none,clear_in
611,A3EC13QK58RKRN,1,clear_in,none,none,clear_in
612,A3EC13QK58RKRN,9,clear_in,none,none,none
613,A3EC13QK58RKRN,18,none,none,clear_in,none
614,A3EC13QK58RKRN,24,clear_in,clear_in,clear_in,none
615,A3EC13QK58RKRN,2,clear_in,clear_in,none,none
616,A3EC13QK58RKRN,26,clear_in,none,clear_in,none
617,A3EC13QK58RKRN,13,clear_in,clear_in,none,none
618,A3EC13QK58RKRN,30,clear_in,none,none,none
619,A3EC13QK58RKRN,15,clear_in,none,clear_in,clear_in
620,A1T0S48O0CMXBC,5,none,clear_in,clear_in,none
621,A1T0S48O0CMXBC,9,clear_in,clear_in,clear_in,none
622,A1T0S48O0CMXBC,30,clear_ex,none,none,none
623,A1T0S48O0CMXBC,21,ambiguous,none,none,none
624,A1T0S48O0CMXBC,12,ambiguous,ambiguous,clear_ex,none
625,A1T0S48O0CMXBC,6,none,none,clear_ex,clear_in
626,A1T0S48O0CMXBC,27,clear_ex,clear_ex,clear_ex,none
627,A1T0S48O0CMXBC,8,clear_in,none,none,none
628,A1T0S48O0CMXBC,2,clear_in,clear_in,ambiguous,clear_in
629,A1T0S48O0CMXBC,29,ambiguous,clear_ex,ambiguous,clear_in
630,A1T0S48O0CMXBC,23,clear_ex,none,clear_ex,clear_in
631,A1T0S48O0CMXBC,3,clear_ex,none,none,clear_in
632,A1T0S48O0CMXBC,22,clear_in,ambiguous,ambiguous,clear_in
633,A1T0S48O0CMXBC,14,none,none,clear_ex,clear_ex
634,A1T0S48O0CMXBC,4,ambiguous,clear_in,clear_ex,none
635,A1T0S48O0CMXBC,20,clear_in,clear_in,none,none
636,A1T0S48O0CMXBC,10,clear_in,clear_ex,clear_in,clear_ex
637,A1T0S48O0CMXBC,17,ambiguous,ambiguous,clear_in,clear_ex
638,A1T0S48O0CMXBC,25,none,clear_ex,clear_ex,none
639,A1T0S48O0CMXBC,31,ambiguous,clear_ex,clear_ex,clear_ex
640,A1T0S48O0CMXBC,28,clear_ex,none,ambiguous,none
641,A1T0S48O0CMXBC,16,clear_in,ambiguous,clear_in,clear_ex
642,A1T0S48O0CMXBC,26,clear_in,clear_ex,ambiguous,clear_ex
643,A1T0S48O0CMXBC,1,clear_in,clear_in,clear_ex,clear_in
644,A1T0S48O0CMXBC,13,clear_in,clear_ex,clear_in,clear_in
645,A1T0S48O0CMXBC,18,ambiguous,clear_in,clear_in,clear_in
646,A1T0S48O0CMXBC,15,ambiguous,clear_ex,clear_ex,none
647,A1T0S48O0CMXBC,19,clear_ex,ambiguous,none,clear_ex
648,A1T0S48O0CMXBC,24,clear_ex,ambiguous,clear_ex,none
649,A1T0S48O0CMXBC,7,clear_ex,none,ambiguous,clear_in
650,A1T0S48O0CMXBC,11,none,ambiguous,clear_in,clear_in
651,AT63SR7LJVM8P,14,clear_in,ambiguous,clear_ex,clear_ex
652,AT63SR7LJVM8P,27,none,clear_in,clear_in,none
653,AT63SR7LJVM8P,12,clear_in,none,ambiguous,none
654,AT63SR7LJVM8P,28,clear_in,ambiguous,none,none
655,AT63SR7LJVM8P,29,clear_in,none,none,clear_in
656,AT63SR7LJVM8P,25,clear_in,none,clear_ex,none
657,AT63SR7LJVM8P,7,clear_in,clear_in,none,clear_ex
658,AT63SR7LJVM8P,5,clear_in,clear_in,ambiguous,clear_ex
659,AT63SR7LJVM8P,9,ambiguous,clear_ex,clear_in,none
660,AT63SR7LJVM8P,11,ambiguous,clear_ex,clear_in,clear_ex
661,AT63SR7LJVM8P,8,ambiguous,clear_in,none,none
662,AT63SR7LJVM8P,21,none,none,clear_in,none
663,AT63SR7LJVM8P,30,none,none,clear_in,clear_ex
664,AT63SR7LJVM8P,10,clear_in,clear_in,clear_ex,clear_ex
665,AT63SR7LJVM8P,22,clear_ex,ambiguous,clear_in,clear_in
666,AT63SR7LJVM8P,19,none,clear_in,none,clear_in
667,AT63SR7LJVM8P,16,ambiguous,none,clear_in,clear_ex
668,AT63SR7LJVM8P,17,clear_in,none,ambiguous,clear_in
669,AT63SR7LJVM8P,24,clear_ex,clear_ex,clear_in,clear_in
670,AT63SR7LJVM8P,13,ambiguous,clear_in,none,clear_in
671,AT63SR7LJVM8P,20,clear_ex,clear_in,ambiguous,clear_ex
672,AT63SR7LJVM8P,18,clear_ex,clear_in,ambiguous,clear_in
673,AT63SR7LJVM8P,6,none,clear_ex,clear_in,clear_in
674,AT63SR7LJVM8P,4,clear_in,clear_ex,clear_in,none
675,AT63SR7LJVM8P,31,clear_in,clear_in,clear_in,clear_in
676,AT63SR7LJVM8P,23,clear_in,ambiguous,clear_in,clear_in
677,AT63SR7LJVM8P,1,clear_in,clear_in,clear_in,none
678,AT63SR7LJVM8P,15,clear_in,clear_in,ambiguous,clear_in
679,AT63SR7LJVM8P,26,none,clear_in,clear_ex,clear_in
680,AT63SR7LJVM8P,2,none,clear_in,ambiguous,clear_in
681,AT63SR7LJVM8P,3,clear_in,ambiguous,clear_in,clear_ex
682,sfadshdfnh,1,none,none,clear_in,clear_in
683,sfadshdfnh,22,clear_in,clear_in,none,none
684,sfadshdfnh,29,clear_in,none,clear_in,clear_in
685,sfadshdfnh,18,clear_in,none,none,none
686,sfadshdfnh,25,clear_in,clear_in,none,clear_in
687,sfadshdfnh,28,none,clear_in,none,clear_in
688,sfadshdfnh,23,none,clear_in,clear_in,none
689,sfadshdfnh,6,none,clear_in,none,none
690,sfadshdfnh,24,clear_in,none,clear_in,none
691,sfadshdfnh,19,clear_in,clear_in,clear_in,none
692,sfadshdfnh,3,clear_in,none,none,clear_in
693,sfadshdfnh,2,clear_in,clear_in,clear_in,clear_in
694,sfadshdfnh,14,none,none,clear_in,none
695,sfadshdfnh,4,none,clear_in,clear_in,clear_in
696,sfadshdfnh,31,clear_in,none,clear_in,clear_in
697,sfadshdfnh,27,clear_in,none,clear_in,none
698,sfadshdfnh,12,clear_in,clear_in,clear_in,clear_in
699,sfadshdfnh,17,clear_in,none,none,none
700,sfadshdfnh,15,none,none,clear_in,none
701,sfadshdfnh,26,clear_in,clear_in,none,none
702,sfadshdfnh,30,clear_in,none,none,clear_in
703,sfadshdfnh,5,none,clear_in,clear_in,clear_in
704,sfadshdfnh,7,none,clear_in,none,clear_in
705,sfadshdfnh,9,none,clear_in,none,none
706,sfadshdfnh,10,none,none,clear_in,clear_in
707,sfadshdfnh,21,clear_in,clear_in,none,clear_in
708,sfadshdfnh,13,none,clear_in,clear_in,none
709,sfadshdfnh,16,clear_in,clear_in,clear_in,none
710,sfadshdfnh,20,clear_in,clear_in,clear_in,none
711,sfadshdfnh,8,none,none,clear_in,clear_in
712,sfadshdfnh,11,clear_in,clear_in,clear_in,clear_in
713,A19JKKHEYCC2ER,4,ambiguous,clear_in,none,clear_in
714,A19JKKHEYCC2ER,19,clear_ex,clear_in,clear_in,clear_in
715,A19JKKHEYCC2ER,15,clear_in,clear_ex,ambiguous,clear_in
716,A19JKKHEYCC2ER,8,clear_in,none,clear_in,clear_in
717,A19JKKHEYCC2ER,7,none,clear_in,none,none
718,A19JKKHEYCC2ER,10,clear_in,none,none,clear_ex
719,A19JKKHEYCC2ER,17,clear_ex,clear_in,clear_in,clear_ex
720,A19JKKHEYCC2ER,20,clear_in,ambiguous,none,clear_in
721,A19JKKHEYCC2ER,21,clear_in,ambiguous,clear_ex,clear_ex
722,A19JKKHEYCC2ER,29,ambiguous,clear_in,none,none
723,A19JKKHEYCC2ER,1,clear_in,ambiguous,none,none
724,A19JKKHEYCC2ER,9,ambiguous,clear_in,clear_ex,clear_ex
725,A19JKKHEYCC2ER,22,ambiguous,clear_ex,clear_in,none
726,A19JKKHEYCC2ER,14,clear_in,clear_in,clear_ex,clear_in
727,A19JKKHEYCC2ER,16,none,none,clear_in,clear_in
728,A19JKKHEYCC2ER,27,clear_in,ambiguous,clear_in,none
729,A19JKKHEYCC2ER,25,clear_in,ambiguous,ambiguous,clear_ex
730,A19JKKHEYCC2ER,5,clear_in,none,clear_ex,none
731,A19JKKHEYCC2ER,3,none,clear_ex,clear_in,clear_in
732,A19JKKHEYCC2ER,18,clear_in,clear_ex,ambiguous,none
733,A19JKKHEYCC2ER,30,ambiguous,clear_in,clear_in,none
734,A19JKKHEYCC2ER,11,none,ambiguous,clear_in,none
735,A19JKKHEYCC2ER,13,clear_in,clear_in,none,clear_in
736,A19JKKHEYCC2ER,24,none,none,clear_in,none
737,A19JKKHEYCC2ER,6,clear_in,clear_in,clear_ex,clear_ex
738,A19JKKHEYCC2ER,2,ambiguous,clear_in,none,clear_ex
739,A19JKKHEYCC2ER,12,clear_in,clear_in,none,none
740,A19JKKHEYCC2ER,31,clear_in,ambiguous,ambiguous,clear_in
741,A19JKKHEYCC2ER,23,clear_in,clear_ex,none,clear_in
742,A19JKKHEYCC2ER,28,clear_ex,none,clear_in,none
743,A19JKKHEYCC2ER,26,none,ambiguous,clear_in,clear_ex
744,A1V2PEI1IOY436,12,clear_ex,none,clear_ex,clear_ex
745,A1V2PEI1IOY436,30,none,clear_in,none,clear_ex
746,A1V2PEI1IOY436,11,clear_ex,ambiguous,clear_ex,none
747,A1V2PEI1IOY436,3,none,none,none,clear_in
748,A1V2PEI1IOY436,28,ambiguous,clear_in,clear_ex,none
749,A1V2PEI1IOY436,4,clear_ex,clear_in,clear_in,clear_in
750,A1V2PEI1IOY436,13,ambiguous,none,ambiguous,clear_ex
751,A1V2PEI1IOY436,10,ambiguous,clear_in,none,clear_in
752,A1V2PEI1IOY436,21,clear_ex,ambiguous,none,clear_in
753,A1V2PEI1IOY436,15,clear_in,none,clear_ex,none
754,A1V2PEI1IOY436,22,none,clear_ex,clear_in,none
755,A1V2PEI1IOY436,17,clear_in,clear_ex,clear_in,none
756,A1V2PEI1IOY436,18,none,clear_ex,clear_in,clear_ex
757,A1V2PEI1IOY436,27,clear_ex,clear_ex,none,none
758,A1V2PEI1IOY436,31,none,clear_in,ambiguous,clear_in
759,A1V2PEI1IOY436,23,none,none,clear_ex,clear_ex
760,A1V2PEI1IOY436,25,clear_ex,none,none,clear_in
761,A1V2PEI1IOY436,14,clear_ex,none,ambiguous,clear_ex
762,A1V2PEI1IOY436,26,clear_ex,ambiguous,clear_in,none
763,A1V2PEI1IOY436,5,clear_in,ambiguous,clear_in,clear_in
764,A1V2PEI1IOY436,20,clear_ex,none,none,none
765,A1V2PEI1IOY436,9,none,clear_ex,clear_ex,clear_ex
766,A1V2PEI1IOY436,29,none,clear_ex,ambiguous,clear_in
767,A1V2PEI1IOY436,2,clear_in,clear_in,clear_in,clear_in
768,A1V2PEI1IOY436,16,none,ambiguous,clear_in,clear_ex
769,A1V2PEI1IOY436,1,none,clear_ex,clear_in,clear_in
770,A1V2PEI1IOY436,8,none,ambiguous,clear_ex,clear_in
771,A1V2PEI1IOY436,19,clear_in,ambiguous,none,clear_in
772,A1V2PEI1IOY436,7,ambiguous,none,clear_in,clear_in
773,A1V2PEI1IOY436,24,clear_ex,none,clear_ex,none
774,A1V2PEI1IOY436,6,clear_ex,ambiguous,none,clear_ex
775,AWP4L4S2UHJRN,31,clear_in,none,clear_in,clear_ex
776,AWP4L4S2UHJRN,27,none,clear_ex,clear_in,none
777,AWP4L4S2UHJRN,16,clear_in,clear_in,ambiguous,none
778,AWP4L4S2UHJRN,19,none,ambiguous,clear_in,none
779,AWP4L4S2UHJRN,21,clear_in,none,clear_in,none
780,AWP4L4S2UHJRN,15,clear_in,clear_in,ambiguous,clear_ex
781,AWP4L4S2UHJRN,9,clear_in,none,ambiguous,clear_in
782,AWP4L4S2UHJRN,28,ambiguous,clear_in,none,clear_in
783,AWP4L4S2UHJRN,26,clear_ex,clear_in,clear_in,clear_in
784,AWP4L4S2UHJRN,20,none,clear_in,ambiguous,clear_in
785,AWP4L4S2UHJRN,6,ambiguous,clear_ex,clear_in,clear_ex
786,AWP4L4S2UHJRN,8,ambiguous,clear_ex,clear_in,none
787,AWP4L4S2UHJRN,11,clear_ex,ambiguous,clear_in,clear_in
788,AWP4L4S2UHJRN,18,ambiguous,none,clear_in,none
789,AWP4L4S2UHJRN,30,ambiguous,clear_in,clear_ex,clear_ex
790,AWP4L4S2UHJRN,12,clear_in,ambiguous,clear_ex,clear_in
791,AWP4L4S2UHJRN,23,ambiguous,clear_in,clear_ex,clear_in
792,AWP4L4S2UHJRN,4,clear_in,ambiguous,ambiguous,none
793,AWP4L4S2UHJRN,25,clear_ex,clear_in,none,clear_in
794,AWP4L4S2UHJRN,17,clear_in,clear_in,clear_ex,clear_ex
795,AWP4L4S2UHJRN,5,none,clear_in,clear_in,clear_in
796,AWP4L4S2UHJRN,29,clear_in,clear_in,none,clear_ex
797,AWP4L4S2UHJRN,2,none,clear_in,none,none
798,AWP4L4S2UHJRN,3,none,ambiguous,clear_in,clear_ex
799,AWP4L4S2UHJRN,22,ambiguous,clear_in,ambiguous,clear_ex
800,AWP4L4S2UHJRN,7,none,ambiguous,clear_in,clear_in
801,AWP4L4S2UHJRN,1,ambiguous,ambiguous,clear_in,none
802,AWP4L4S2UHJRN,10,clear_in,ambiguous,ambiguous,clear_in
803,AWP4L4S2UHJRN,13,clear_in,none,ambiguous,clear_ex
804,AWP4L4S2UHJRN,14,none,clear_in,ambiguous,none
805,AWP4L4S2UHJRN,24,ambiguous,clear_in,ambiguous,clear_in
806,A2HNLXQPYBTD31,5,none,clear_in,none,clear_in
807,A2HNLXQPYBTD31,23,clear_ex,clear_in,ambiguous,none
808,A2HNLXQPYBTD31,10,none,clear_in,ambiguous,clear_ex
809,A2HNLXQPYBTD31,11,ambiguous,clear_ex,clear_ex,none
810,A2HNLXQPYBTD31,29,none,clear_in,clear_ex,none
811,A2HNLXQPYBTD31,18,ambiguous,clear_in,none,none
812,A2HNLXQPYBTD31,14,clear_ex,clear_ex,ambiguous,clear_in
813,A2HNLXQPYBTD31,7,ambiguous,ambiguous,none,clear_in
814,A2HNLXQPYBTD31,2,clear_in,clear_ex,clear_in,clear_in
815,A2HNLXQPYBTD31,25,clear_in,none,clear_in,none
816,A2HNLXQPYBTD31,24,none,clear_in,clear_in,none
817,A2HNLXQPYBTD31,16,none,none,none,none
